2.435423086236931045e+00 6.642102107317236381e+00 5.372095638394080552e+00
9.452843632957274034e-01 1.624404553790635752e+00 1.833222054601037820e+00
1.247373555753259478e+00 6.336125293075975051e+00 5.650056489205396382e+00
5.347781268406086586e-01 1.353204329038794729e+00 1.208070151157469629e+00
3.008212661310077696e+00 7.189510897216087493e+00 4.725255095347003831e+00
1.578696337699932783e+00 2.861723319267579058e+00 2.848120560506226528e+00
7.001272653906840393e-01 1.050968029693085226e+00 -8.904243446825788055e-02
1.765384293999770149e+00 6.352441907246713981e+00 7.761487969501863482e+00
2.303785567407379720e+00 4.871135495762901613e+00 4.028072754605629413e+00
2.204928310907473321e+00 2.378934976411191560e+00 3.285177116703887457e+00
2.010063586969963456e+00 6.003084249372491854e+00 7.698308445076570194e+00
2.125244549108372016e+00 5.903820163562171430e+00 5.711360018525199145e+00
7.727494954840116170e-01 3.759882339172882837e+00 3.793807325202008585e+00
2.227710489480988265e+00 5.813981639729932205e+00 8.100827196265484531e+00
1.312664855211322035e+00 8.329670797860304621e-01 1.666918623188561988e+00
1.013403778390009169e+00 2.638025147252458513e+00 3.099115855295848210e+00
6.818545235681838790e-01 4.736776800116392350e-01 4.577505259849994346e-01
2.511595525636554527e+00 6.538512597225224710e+00 8.028959119830766156e+00
6.842885099607607380e-01 4.941094284819974369e+00 7.747625271640389499e+00
2.434612199155599122e+00 5.690767633929786129e+00 7.145425385651902772e+00
7.077417625347723895e-01 1.814235800091251516e+00 7.357076210324566823e-01
3.306066818255575690e+00 5.721496562347827108e+00 4.734399576507496654e+00
1.331582788505477399e+00 1.274984730085292117e+00 9.162753240658170206e-01
6.091172580770150002e-01 1.073356900019430960e+00 1.130710957256386706e+00
1.180904645485929327e+00 4.694727558866752526e-01 5.759080495098058972e-01
3.614727777597377845e+00 5.456748210122889020e+00 5.501985969038043045e+00
1.702406854795049718e+00 1.460188818978898961e+00 8.116602239310297673e-01
1.756159064808984427e+00 6.431347202699825516e+00 8.622747053618725843e+00
1.939561047022499984e+00 5.918174027127386161e+00 7.781659516176486768e+00
6.992352612382062294e-01 8.967945130456630443e-01 9.770803859055767759e-01
1.142665491058977301e-01 2.894608770539480513e+00 3.030041532574677454e+00
3.280874926666169644e-01 6.653348991182523875e-01 1.572009938338522428e+00
1.223596092036016714e+00 2.810917616912284700e+00 2.995939878392876565e+00
2.698424917832423553e+00 5.109019883377408533e+00 5.079534092603299023e+00
1.610646213390403592e+00 1.671973946429865077e+00 1.123973879730387315e+00
1.207756451002524489e+00 9.541404632366522476e-01 5.793738849423326620e-01
2.502191802206209514e-01 3.160487031901930255e+00 3.306160429316987059e+00
7.319719209848242203e-01 2.608413871790609573e+00 3.762981576049253540e+00
2.485091462992190969e+00 6.346258360922514719e+00 4.115270678055172660e+00
1.519113247173081938e+00 1.127490855218129973e+00 3.416043603107811188e-01
3.448893437816837881e-01 3.174761044781426289e+00 2.828610363018020379e+00
1.092563995203202243e+00 9.152198796113066859e-01 2.366605997840207642e+00
2.451174139396354423e+00 5.516554147281870435e+00 9.018624965558235118e+00
3.546322436075382889e+00 5.347067754340417700e+00 4.279397689746025080e+00
1.170637120890521077e+00 5.889617604318312383e-01 7.982709760273458688e-01
1.927308715401859329e+00 6.209908263757109026e+00 8.838600251792220419e+00
1.303920504843687489e+00 3.261312567698742004e+00 1.465914967047961870e+00
2.838847475210631632e+00 6.394773419468433140e+00 5.331197189062240938e+00
1.588908977206847872e+00 1.523773943604580516e+00 1.240899334788256425e+00
3.053974274420108159e+00 5.051414193565566535e+00 5.155899977928418920e+00
1.164555286430114966e+00 8.445307970720243862e-01 6.985187898142057872e-01
1.694116581258414023e+00 5.458070487051985609e+00 8.580858850380197467e+00
7.984414416519893809e-01 3.619581081855843152e+00 2.387346386405486687e+00
1.622871954933797767e+00 8.696622514949519100e-01 1.559375017336260161e+00
1.785192788726988056e+00 6.119822120890078487e+00 4.130992215855847860e+00
9.306178265478395328e-01 1.839290747446476137e+00 1.502667398897087558e+00
4.635724870914934570e-01 1.402018604945091562e+00 1.071966401417745463e+00
3.219954396948307540e+00 6.030977466693881794e+00 5.361987253061612613e+00
1.123276909841596449e+00 7.130653267676640983e-01 1.459444686094253818e+00
1.077971403530881611e+00 9.062706174361883082e-01 1.587859436777731004e-01
1.360312189898870816e+00 2.834873678131841768e+00 3.276514428683318325e+00
2.231497235300533788e+00 5.460331963670473243e+00 8.840018113510570430e+00
2.887518661114648388e+00 6.457481078806859287e+00 5.233607673311391650e+00
2.878606629982863652e+00 5.919224216482932732e+00 6.010157404658833968e+00
2.111421979043665687e+00 5.700782734645452265e+00 7.535961602633778789e+00
1.186269834065790896e+00 1.069797346217989942e-01 1.137796951274783197e-02
1.104480648823575661e+00 5.121898480602683490e-01 2.259203490708401318e+00
2.345320414582455992e+00 5.935056731819038589e+00 7.181415646882199688e+00
-4.462122989360595149e-01 3.196815105366147769e+00 3.245421782539226196e+00
1.713648866233721257e-01 2.774205847313637729e+00 2.143911521107071394e+00
2.359880735258189866e+00 6.431829947011450166e+00 8.062680134651207808e+00
1.494560712934905666e+00 1.128517516862947545e+00 1.362996997544292377e+00
1.256992971812861848e+00 2.942351028934744761e+00 3.228680320970347406e+00
4.313553370943397525e+00 5.650694983082353851e+00 6.356725506459676822e+00
1.327372391711147959e+00 3.276553979233464364e+00 3.548580596650043439e+00
4.251104772327407577e-01 2.895358645435316625e+00 3.210244217574378389e+00
3.181945890971984880e+00 5.295771178815398272e+00 5.359544989613880261e+00
7.763264985205092783e-01 1.408343256207994054e+00 2.237825663962427214e-01
1.192718216164818212e+00 2.936397185012074473e+00 2.200596441813460924e+00
1.172108558946786783e+00 2.465899215221432517e+00 2.643436700476727630e+00
2.627245261424940637e+00 6.575020427888869534e+00 8.404515545709145385e+00
2.861304267080160280e+00 6.370624774945698121e+00 3.731602237926010091e+00
1.148357317437688874e+00 3.528200478656042360e+00 2.530909466840029154e+00
1.842576618705948688e+00 1.093787748762872880e+00 2.821516328521785910e-01
2.545973150235386395e+00 6.102769706980179620e+00 5.710995659262685820e+00
3.495122728283892588e+00 6.439004483097592768e+00 5.926003937108161423e+00
1.528128824191895774e+00 6.841349692577083363e-01 1.547775863157294207e+00
3.110855991317842406e+00 5.538434851851206098e+00 5.483558497087261507e+00
1.281954590630952406e+00 3.881786833381342117e+00 2.925519070694696744e+00
1.904762503268177865e+00 6.255506495039724335e+00 7.774147653645616884e+00
1.267275408686801441e+00 8.759572543736143801e-01 2.116457199275076917e+00
8.238232332081145692e-01 2.628142539440273318e+00 3.595953595522538571e+00
1.216539140796482954e+00 -2.352811299562631575e-01 1.223357525278273128e+00
3.561501436033404300e+00 6.462582113921607530e+00 4.227952755287814668e+00
1.017117974388817903e+00 6.247377127650415307e-01 1.326835573158796411e+00
1.394076327116970715e+00 3.056278484276292229e+00 3.531569656835617188e+00
1.265461441361998673e+00 8.288246965395110744e-01 4.543459603199596630e-01
2.903384474049786057e+00 6.403584597200804751e+00 4.402970266984040038e+00
2.638700352025548312e+00 5.024225654699399080e+00 6.118691708493143366e+00
2.732010790054717475e+00 6.194946995284397850e+00 5.437730120892839025e+00
2.103048977694411459e+00 6.059944385413353451e+00 4.721888194637339886e+00
2.340825087112738068e+00 2.721268766768390801e+00 4.559470459353702765e+00
2.818694251444984644e+00 6.006437779352339135e+00 5.230634354877896186e+00
2.174239938361370417e+00 2.886359824114826944e-01 9.968225081046474534e-01
1.671651352679666580e+00 5.783308028725770100e+00 8.109498561703667008e+00
2.588056136764279813e+00 6.077803898159905849e+00 5.455479067439429564e+00
1.010821543404701650e+00 1.773548816285082541e+00 1.171657785999938861e+00
2.835576963051128274e+00 5.439621489378463792e+00 4.421580049085784836e+00
3.114546876568614842e+00 6.408731104940216028e+00 5.717941485414383074e+00
4.053895408596408956e+00 7.074306945231139565e+00 4.990651519443352058e+00
1.068039272856016630e+00 6.275191081750395306e+00 8.348051828761070325e+00
2.282331524470536444e+00 6.786430731129494909e+00 8.390156398003554727e+00
1.795943392450879417e-01 2.626838442310485355e+00 2.442399049649955689e+00
1.453298109086269996e+00 2.659764547728046269e-01 -3.942815268111488081e-01
3.546377598925667396e-01 2.695981728154347223e+00 3.894096519172804083e+00
1.630535778567629990e+00 3.501611999128167341e+00 3.516511652725412773e+00
2.160100247348971436e+00 5.765355932147222529e-01 4.527346501771218890e-01
4.695018547793412544e-01 1.332390402122874296e+00 1.118975116281442528e+00
1.335649830547863903e+00 3.412977577898063331e+00 2.702145774200328532e+00
2.320918080295450547e+00 6.034484136878540461e+00 8.670178912872858135e+00
2.766410611147157805e+00 4.913318840247119290e+00 4.978978937414392902e+00
8.258256226450615411e-01 3.931461894854919592e+00 3.224151041437847365e+00
5.069262745641136547e-01 2.191953519216669477e+00 2.710115257166926916e+00
1.088748453530776761e+00 6.420290581152878318e+00 8.700911935601487457e+00
8.063181910882065706e-01 1.301865317498307251e+00 7.459259903317825291e-01
-1.728134035388944056e-01 1.333320491407957498e+00 2.987220454371919409e-01
1.406958940009222836e+00 8.606796824910700749e-01 1.271671167310003625e+00
9.897856681816140645e-01 1.072615699978513693e+00 1.262775469397716677e+00
7.623492740171504689e-01 5.302825576734189195e-01 6.986786709701842124e-01
7.268937231589593928e-01 1.094973830657904434e+00 6.411963461404626141e-01
2.206663342605508671e+00 6.729978666174903923e-01 1.551487034733814330e+00
2.106921641503814335e+00 6.342646129197803795e+00 4.331129984258740073e+00
-1.463811955425817768e-01 2.218464778437222229e+00 3.735454165248965008e+00
8.892376072728557235e-01 2.947282485303944988e+00 2.962149371759034810e+00
4.845601487960260467e-02 3.173722106183437308e+00 3.206834383511705688e+00
1.763566849212861332e+00 6.152518860062795802e+00 8.190342112253409468e+00
1.248485251363709692e+00 1.464990008678092481e+00 1.833909972442909542e+00
2.471981732171685486e+00 6.043815013906423950e+00 5.342554989031941481e+00
3.050992399648126963e-01 3.161924005121216297e+00 3.266982982424813109e+00
2.818603682186214598e+00 6.201627666911025294e+00 4.586314458693631302e+00
3.766546900685582511e+00 6.239126795084453114e+00 4.184541395980142298e+00
1.737565569735378679e+00 5.528209000031970355e+00 8.226224505274652543e+00
3.391568362789820767e+00 6.260551009012817580e+00 4.794633806667915721e+00
2.289351123811420585e+00 6.639283986976192153e+00 8.423240490084944909e+00
3.170763375479989321e+00 6.084669210843525633e+00 5.860939988239501020e+00
8.552658315241837839e-01 1.179623718360221174e+00 5.620326001124100745e-01
1.792399471919342124e+00 1.641268637924604867e+00 1.282303813208070409e+00
3.916866003554646536e-01 2.526883781013687713e+00 3.676874094139761517e+00
2.808407864955160704e+00 5.384732212211620350e+00 4.365372958088824085e+00
2.328011507992243434e+00 6.307583512380904089e+00 5.022638686447672640e+00
1.551995890913774989e+00 3.011488065636370060e+00 2.756685369151466780e+00
3.428457037394611717e+00 6.051558971732387882e+00 5.706209039221639578e+00
1.878558964223107974e+00 5.242665974703017540e+00 4.952450425913378140e+00
1.163627616091900352e+00 2.579005396452493937e+00 2.864658333239533228e+00
3.005493158465483816e+00 4.823462484951940965e+00 5.018512122681910270e+00
6.841430463267286211e-01 3.097650878843871247e+00 3.218645398103706867e+00
1.722112960181497954e+00 6.348124915103420918e+00 8.656514543186981214e+00
1.973339808780810500e+00 5.982318509166211218e-01 8.340163965751247188e-01
3.090593025702628172e+00 5.221062353531759292e+00 4.968821499342718440e+00
5.294797050505426483e-01 2.531227583135938985e+00 2.966191095405448230e+00
-1.086527875981977420e-01 2.815329876097473427e+00 3.675868889274446882e+00
3.163724398925606085e+00 5.449160895806319793e+00 4.578676853265136515e+00
2.365727314470739806e+00 5.226410526479723373e+00 6.623310322180436138e+00
6.595531564747502129e-01 1.229035411574502357e+00 1.139876055089406481e+00
1.170831512425825949e+00 3.732327276794447535e+00 2.532598839377860678e+00
9.950337155744020112e-01 3.043284454825790686e+00 2.504848242053582918e+00
6.298826724998320969e-01 1.059027551004138257e+00 4.468638295522586734e-01
2.233797333722100653e+00 5.846580185682944020e+00 8.082473215916856191e+00
3.687131409278051830e+00 6.266271453317347806e+00 5.153052664073252132e+00
1.395302068870707624e+00 7.256998676116509506e-01 7.951943227816080650e-01
9.090947457587221781e-01 3.486103937714396306e+00 3.931812447545460110e+00
3.238704583691836891e+00 5.714006935115611974e+00 6.009287519434534985e+00
1.710451538733799293e+00 7.330634014966806999e-01 5.005285351877615252e-01
2.785025599502734650e+00 6.164042234480135107e+00 4.124502304398084185e+00
1.085349259658477505e+00 1.143540686538357498e+00 5.909393768924823265e-01
1.358548359114571724e+00 5.130299631701172203e+00 8.281645533846603513e+00
2.883220426120891133e+00 6.055692090456223475e+00 4.153066301899566604e+00
2.888805016641998513e+00 6.607802562878061892e+00 4.456394447312892915e+00
2.352401699098030985e+00 6.302184972004249097e+00 7.504591502186962693e+00
1.041355848047668342e+00 3.386475977194350673e+00 3.416049598405188625e+00
1.879844342193847107e+00 6.059878945140939166e+00 4.785735699057401149e+00
2.621017789794388264e+00 6.022862906452258969e+00 4.846003100864328061e+00
1.681544317783047138e+00 5.547519714042728367e+00 7.879777277321408313e+00
3.496086529598919412e+00 6.646316824803765400e+00 5.117080983436706809e+00
1.436199559574202755e+00 1.324865767307346953e+00 8.104461713740188644e-01
1.548909849296216334e+00 4.634712765330348816e+00 8.470074171438996657e+00
2.900505885451622134e+00 6.517802599661221663e+00 5.173059285043563271e+00
2.087989331863044473e+00 6.026179073836651412e+00 8.588248918255755981e+00
3.879408407317873841e+00 6.560627192595704038e+00 4.514596713721777732e+00
1.167533022780125940e+00 6.280666531113318740e+00 7.928584038537316303e+00
8.392905919416800975e-01 3.208504237498456479e+00 1.949286767862786984e+00
1.193524124289308652e+00 2.714088470604384185e+00 3.240173447950516206e+00
6.831122577577694033e-01 2.034459281020470911e+00 3.525457007243090857e+00
8.248429043343499245e-01 2.888806879574307818e+00 3.358469182519630003e+00
8.249097059951506772e-01 7.812318636920916326e-01 8.354987269421265683e-01
3.192439936894146957e+00 4.850787854410079092e+00 4.401990942724507860e+00
2.569801823432112275e+00 5.993847833291400029e+00 7.955705543873149210e+00
1.461540060801481689e-01 4.733495087031750481e-01 8.424467415274556892e-01
2.411481234080134151e+00 6.650173905820800258e+00 5.144503740115165868e+00
1.124210951275197878e+00 8.649097349991528016e-01 1.125508367420481104e+00
1.299194518873498794e+00 3.171365593692473173e+00 3.026841876587993418e+00
1.357459922508742700e+00 6.608976535323966006e-01 1.065011270429881307e+00
2.589270302253163791e+00 5.581255929089630641e+00 4.974473685910693277e+00
3.560242417180954355e+00 5.714057054088249821e+00 5.252913394124327340e+00
1.913071719625800471e+00 6.255741912840956154e+00 7.973048089787513781e+00
2.301241140944293440e-01 1.751672915624920224e+00 2.810043890141395551e+00
3.067684165278762309e-01 3.155621451567069080e+00 4.286855704679007673e+00
1.706089975461258401e+00 3.147446705910341702e+00 2.615880547798357547e+00
2.785200772206051667e+00 5.054679699733798159e+00 4.780679473721665573e+00
8.475109258862726369e-01 1.567635437124822451e+00 1.462049604802856395e+00
2.854519926038175726e+00 5.275888350387328174e+00 4.946616490258313625e+00
2.728566095341152575e+00 9.230355138580383922e-01 1.552585146360313750e+00
2.152617498775809324e+00 6.606181612027201666e+00 8.586425253262660817e+00
2.539730538834054752e+00 4.963019002023538739e+00 7.975992249780594179e+00
1.630735485390457873e+00 8.292848137197804670e-01 1.063420371769524975e+00
